255 255 255 0.21
233 229 233 0.2
312 315 312 0.21
212 213 212 0.15
104 109 104 0.12
70 70 70 0.1
109 106 109 0.13
115 108 115 0.16
164 160 164 0.18
183 173 183 0.18
222 220 222 0.22
306 302 306 0.22
440 438 440 0.26
362 364 362 0.24
288 287 288 0.22
189 191 189 0.22
2 2 2 0.01
13 12 13 0.04
9 9 9 0.05
37 42 37 0.14
65 68 65 0.15
62 62 62 0.11
83 83 83 0.13
99 100 99 0.13
95 96 95 0.12
38 38 38 0.11
18 18 18 0.08
15 15 15 0.06
15 13 15 0.09
19 19 19 0.1
15 14 15 0.07
29 30 29 0.08
149 151 149 0.11
292 287 292 0.13
268 267 268 0.15
127 124 127 0.13
124 124 124 0.11
106 106 106 0.11
35 33 35 0.13
70 73 70 0.18
119 118 119 0.2
181 184 181 0.21
212 214 212 0.22
151 151 151 0.21
156 156 156 0.22
221 221 221 0.23
210 209 210 0.24
114 114 114 0.22
52 51 52 0.16
20 22 20 0.1
3 4 3 0.04
4 4 4 0.03
20 19 20 0.05
32 32 32 0.09
81 83 81 0.18
253 257 253 0.23
357 357 357 0.24
364 361 364 0.25
466 466 466 0.25
340 337 340 0.21
330 326 330 0.23
198 197 198 0.19
158 155 158 0.18
93 90 93 0.1
107 108 107 0.12
151 144 151 0.13
210 210 210 0.17
317 309 317 0.2
213 225 213 0.18
265 264 265 0.23
249 256 249 0.23
513 512 513 0.26
459 459 459 0.24
335 337 335 0.23
336 336 336 0.22
11 12 11 0.03
7 7 7 0.03
18 18 18 0.09
80 79 80 0.18
124 127 124 0.19
60 62 60 0.15
81 79 81 0.16
70 72 70 0.17
71 72 71 0.17
37 37 37 0.14
30 31 30 0.14
10 10 10 0.09
21 21 21 0.12
32 32 32 0.12
47 47 47 0.13
93 95 93 0.12
253 253 253 0.15
344 344 344 0.14
234 239 234 0.15
170 173 170 0.15
82 83 82 0.1
70 68 70 0.12
45 43 45 0.16
77 79 77 0.16
150 147 150 0.2
158 159 158 0.19
162 161 162 0.2
168 168 168 0.22
207 207 207 0.22
222 222 222 0.22
183 183 183 0.22
126 122 126 0.18
124 123 124 0.19
39 43 39 0.14
7 8 7 0.05
11 11 11 0.06
10 10 10 0.05
18 19 18 0.08
134 138 134 0.19
175 174 175 0.21
111 110 111 0.19
157 156 157 0.19
156 155 156 0.16
211 209 211 0.17
197 216 197 0.18
186 194 186 0.17
158 158 158 0.17
240 238 240 0.16
255 255 255 0.19
302 301 302 0.2
445 433 445 0.23
421 428 421 0.24
264 262 264 0.22
128 132 128 0.17
170 176 170 0.19
416 414 416 0.24
401 405 401 0.22
306 308 306 0.22
363 359 363 0.22
14 15 14 0.07
19 18 19 0.06
50 51 50 0.11
94 89 94 0.17
234 229 234 0.23
189 193 189 0.21
103 102 103 0.17
116 120 116 0.19
116 119 116 0.21
77 77 77 0.2
39 37 39 0.14
34 34 34 0.13
20 20 20 0.11
30 29 30 0.12
39 39 39 0.13
58 59 58 0.12
243 240 243 0.17
281 280 281 0.15
291 312 291 0.15
241 237 241 0.16
139 139 139 0.13
89 91 89 0.14
104 105 104 0.15
57 56 57 0.17
64 61 64 0.16
95 92 95 0.17
100 98 100 0.18
153 152 153 0.2
181 181 181 0.2
177 178 177 0.2
130 132 130 0.2
150 150 150 0.18
175 174 175 0.16
239 238 239 0.19
106 107 106 0.15
13 14 13 0.09
4 4 4 0.04
4 3 4 0.03
8 9 8 0.06
72 71 72 0.16
119 119 119 0.18
81 82 81 0.18
86 86 86 0.14
89 92 89 0.13
98 104 98 0.13
106 112 106 0.12
308 310 308 0.22
360 363 360 0.2
396 386 396 0.19
432 436 432 0.23
459 458 459 0.26
515 512 515 0.27
338 341 338 0.21
185 188 185 0.17
104 106 104 0.14
142 149 142 0.15
250 249 250 0.18
366 360 366 0.21
289 288 289 0.2
16 18 16 0.08
50 53 50 0.12
131 137 131 0.19
223 226 223 0.22
250 251 250 0.23
209 216 209 0.21
224 228 224 0.21
210 208 210 0.23
140 144 140 0.23
78 81 78 0.2
75 78 75 0.15
27 28 27 0.13
10 13 10 0.06
41 41 41 0.09
41 40 41 0.11
89 90 89 0.11
188 187 188 0.13
267 267 267 0.15
249 248 249 0.17
170 175 170 0.14
83 89 83 0.1
138 145 138 0.12
135 136 135 0.15
69 70 69 0.17
63 64 63 0.18
64 64 64 0.16
100 102 100 0.18
103 97 103 0.17
154 155 154 0.17
166 164 166 0.18
187 185 187 0.2
204 203 204 0.18
251 253 251 0.15
212 211 212 0.15
72 74 72 0.12
15 15 15 0.09
7 7 7 0.07
3 3 3 0.04
3 3 3 0.03
28 28 28 0.11
74 74 74 0.17
88 89 88 0.17
62 60 62 0.15
63 63 63 0.14
79 76 79 0.15
93 107 93 0.16
197 194 197 0.19
387 383 387 0.22
519 521 519 0.24
452 451 452 0.25
545 550 545 0.26
403 404 403 0.22
277 275 277 0.16
184 181 184 0.13
72 77 72 0.11
97 98 97 0.11
117 109 117 0.12
184 176 184 0.17
1 1 1 0.01
10 10 10 0.05
34 33 34 0.11
123 127 123 0.15
228 233 228 0.19
284 287 284 0.23
320 323 320 0.24
286 290 286 0.23
327 335 327 0.23
188 188 188 0.23
102 102 102 0.21
64 66 64 0.17
36 37 36 0.11
8 8 8 0.07
5 5 5 0.04
9 8 9 0.03
12 11 12 0.05
31 33 31 0.09
57 57 57 0.1
107 104 107 0.13
91 83 91 0.12
46 46 46 0.1
97 97 97 0.11
208 207 208 0.16
142 142 142 0.2
82 82 82 0.18
53 53 53 0.16
67 72 67 0.14
93 93 93 0.15
72 74 72 0.17
102 103 102 0.17
160 159 160 0.18
156 155 156 0.17
177 178 177 0.14
190 190 190 0.17
138 138 138 0.15
98 100 98 0.12
19 20 19 0.1
5 5 5 0.04
2 2 2 0.03
2 2 2 0.02
27 26 27 0.09
24 23 24 0.12
73 74 73 0.17
71 69 71 0.17
59 58 59 0.15
74 76 74 0.16
93 94 93 0.17
147 149 147 0.19
367 368 367 0.22
455 464 455 0.23
425 423 425 0.21
419 419 419 0.22
251 253 251 0.18
116 109 116 0.12
92 84 92 0.11
31 31 31 0.08
36 34 36 0.08
54 56 54 0.11
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
3 3 3 0.03
34 34 34 0.1
143 144 143 0.14
289 289 289 0.17
242 242 242 0.18
273 279 273 0.18
212 211 212 0.17
228 225 228 0.2
174 172 174 0.21
178 176 178 0.21
112 112 112 0.19
47 48 47 0.14
17 17 17 0.11
5 5 5 0.06
3 3 3 0.04
3 3 3 0.03
11 11 11 0.05
25 25 25 0.09
35 35 35 0.1
72 72 72 0.12
35 33 35 0.07
36 35 36 0.07
60 62 60 0.12
97 92 97 0.17
69 66 69 0.17
40 38 40 0.15
24 25 24 0.12
24 24 24 0.12
26 22 26 0.11
30 28 30 0.12
49 46 49 0.15
77 75 77 0.16
51 52 51 0.12
86 85 86 0.12
111 110 111 0.17
123 124 123 0.17
78 78 78 0.16
22 25 22 0.09
5 4 5 0.04
3 3 3 0.05
12 12 12 0.07
22 22 22 0.08
35 35 35 0.12
53 52 53 0.14
42 40 42 0.14
67 67 67 0.17
142 138 142 0.21
169 168 169 0.21
188 186 188 0.23
217 216 217 0.21
372 379 372 0.22
380 380 380 0.21
197 190 197 0.16
93 94 93 0.14
106 104 106 0.14
66 69 66 0.12
32 31 32 0.11
20 18 20 0.09
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.01
3 3 3 0.03
17 18 17 0.08
128 128 128 0.17
238 239 238 0.16
328 324 328 0.22
220 220 220 0.19
164 171 164 0.12
154 155 154 0.14
65 66 65 0.13
101 102 101 0.18
103 100 103 0.2
35 33 35 0.12
27 27 27 0.13
24 26 24 0.11
7 6 7 0.06
2 2 2 0.01
3 3 3 0.02
6 6 6 0.03
16 16 16 0.08
59 61 59 0.12
36 36 36 0.1
22 21 22 0.08
32 33 32 0.1
23 23 23 0.08
11 12 11 0.07
18 18 18 0.07
26 26 26 0.1
18 18 18 0.12
37 38 37 0.14
10 10 10 0.07
17 18 17 0.12
27 27 27 0.15
52 55 52 0.18
27 26 27 0.13
41 41 41 0.1
65 68 65 0.15
77 76 77 0.15
112 109 112 0.13
46 48 46 0.08
14 15 14 0.07
6 6 6 0.07
14 16 14 0.09
24 23 24 0.1
34 35 34 0.12
14 18 14 0.08
9 10 9 0.08
91 94 91 0.16
235 235 235 0.22
325 321 325 0.25
210 209 210 0.22
231 230 231 0.22
257 256 257 0.21
210 214 210 0.19
80 81 80 0.14
66 66 66 0.13
81 80 81 0.16
45 46 45 0.11
12 12 12 0.07
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 2 2 0.03
5 7 5 0.06
58 62 58 0.15
260 259 260 0.18
288 301 288 0.17
309 312 309 0.2
249 250 249 0.19
103 100 103 0.14
43 45 43 0.11
34 36 34 0.14
55 56 55 0.15
40 40 40 0.15
37 38 37 0.15
63 61 63 0.17
35 33 35 0.1
12 12 12 0.07
6 5 6 0.03
11 11 11 0.04
7 8 7 0.04
10 11 10 0.05
33 33 33 0.08
20 22 20 0.07
16 16 16 0.08
11 11 11 0.06
4 4 4 0.04
3 3 3 0.03
4 4 4 0.05
11 12 11 0.07
33 33 33 0.12
40 40 40 0.11
33 32 33 0.11
55 54 55 0.16
68 67 68 0.19
67 66 67 0.18
40 40 40 0.11
29 24 29 0.08
42 42 42 0.11
95 93 95 0.11
73 71 73 0.08
40 39 40 0.09
19 18 19 0.1
18 18 18 0.11
14 14 14 0.1
16 16 16 0.1
12 10 12 0.08
10 10 10 0.06
3 4 3 0.05
31 33 31 0.11
132 131 132 0.18
186 188 186 0.2
133 135 133 0.18
197 194 197 0.23
179 177 179 0.21
175 176 175 0.17
73 71 73 0.12
31 29 31 0.1
37 35 37 0.11
13 12 13 0.07
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
4 4 4 0.05
34 33 34 0.13
193 194 193 0.19
293 292 293 0.17
394 396 394 0.2
330 330 330 0.19
207 202 207 0.2
38 38 38 0.13
29 30 29 0.12
24 24 24 0.12
40 41 40 0.14
54 54 54 0.16
78 78 78 0.18
92 89 92 0.15
35 35 35 0.11
21 19 21 0.09
31 33 31 0.08
9 9 9 0.05
8 8 8 0.06
5 5 5 0.05
9 9 9 0.07
13 13 13 0.07
15 15 15 0.07
2 2 2 0.02
1 1 1 0.01
3 3 3 0.02
13 12 13 0.06
20 20 20 0.1
85 84 85 0.15
79 78 79 0.14
124 123 124 0.15
172 168 172 0.2
118 116 118 0.18
66 68 66 0.13
46 44 46 0.09
17 18 17 0.07
47 48 47 0.09
49 52 49 0.1
19 18 19 0.06
24 27 24 0.08
21 21 21 0.09
26 26 26 0.12
16 17 16 0.11
22 23 22 0.12
4 5 4 0.06
5 5 5 0.04
18 20 18 0.1
46 47 46 0.16
93 94 93 0.19
148 154 148 0.21
115 119 115 0.2
153 155 153 0.21
116 117 116 0.16
128 128 128 0.15
58 58 58 0.13
29 29 29 0.09
14 15 14 0.07
4 4 4 0.04
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 2 2 0.04
25 29 25 0.12
124 111 124 0.14
169 185 169 0.14
331 331 331 0.18
402 402 402 0.22
297 297 297 0.19
124 128 124 0.16
28 30 28 0.1
10 10 10 0.07
7 7 7 0.08
21 21 21 0.13
59 60 59 0.16
126 126 126 0.18
69 74 69 0.13
39 39 39 0.12
40 41 40 0.1
23 22 23 0.07
9 10 9 0.05
10 11 10 0.07
5 5 5 0.05
4 4 4 0.04
7 8 7 0.06
6 6 6 0.05
2 2 2 0.02
2 2 2 0.02
25 25 25 0.05
39 38 39 0.11
74 78 74 0.16
111 113 111 0.18
180 179 180 0.17
251 247 251 0.18
279 279 279 0.19
96 101 96 0.14
70 73 70 0.13
44 44 44 0.12
30 29 30 0.09
50 54 50 0.12
27 27 27 0.1
9 10 9 0.06
33 32 33 0.09
30 31 30 0.12
17 17 17 0.1
14 15 14 0.09
10 11 10 0.08
4 3 4 0.06
15 13 15 0.08
23 22 23 0.1
32 30 32 0.12
24 23 24 0.12
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 1 2 0.01
9 11 9 0.05
32 31 32 0.08
54 48 54 0.08
298 293 298 0.17
344 344 344 0.19
375 378 375 0.21
236 242 236 0.17
58 53 58 0.11
8 8 8 0.04
2 3 2 0.03
16 16 16 0.07
37 38 37 0.11
130 133 130 0.18
98 98 98 0.15
78 79 78 0.13
69 66 69 0.13
43 43 43 0.12
30 27 30 0.09
27 25 27 0.11
13 13 13 0.07
2 3 2 0.03
8 8 8 0.05
7 8 7 0.05
6 6 6 0.04
5 5 5 0.04
10 10 10 0.04
27 27 27 0.06
19 21 19 0.09
33 36 33 0.13
62 62 62 0.15
163 171 163 0.16
302 300 302 0.19
277 275 277 0.18
82 87 82 0.14
32 31 32 0.1
34 32 34 0.11
28 26 28 0.1
18 16 18 0.1
17 16 17 0.07
16 16 16 0.06
31 31 31 0.09
54 55 54 0.15
14 15 14 0.09
4 4 4 0.05
5 6 5 0.05
4 4 4 0.04
22 22 22 0.07
11 12 11 0.05
9 9 9 0.05
2 1 2 0.01
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
6 8 6 0.03
32 31 32 0.06
95 73 95 0.09
89 124 89 0.11
365 362 365 0.19
324 324 324 0.19
262 258 262 0.16
93 96 93 0.12
16 17 16 0.06
4 3 4 0.03
8 8 8 0.05
14 14 14 0.07
45 47 45 0.11
126 128 126 0.18
140 140 140 0.16
112 112 112 0.15
62 65 62 0.13
69 68 69 0.15
62 57 62 0.13
47 47 47 0.12
12 14 12 0.06
5 5 5 0.04
11 11 11 0.04
5 6 5 0.05
6 6 6 0.05
6 6 6 0.04
12 13 12 0.05
16 16 16 0.06
10 10 10 0.07
15 15 15 0.1
31 27 31 0.11
142 136 142 0.16
235 219 235 0.14
161 137 161 0.11
34 32 34 0.07
25 23 25 0.08
24 25 24 0.08
7 7 7 0.06
2 2 2 0.03
2 2 2 0.02
6 5 6 0.04
21 20 21 0.08
42 42 42 0.11
14 15 14 0.07
4 4 4 0.04
6 5 6 0.04
5 4 5 0.05
16 17 16 0.05
9 9 9 0.04
13 15 13 0.05
1 1 1 0.01
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.01
5 6 5 0.04
35 40 35 0.06
36 39 36 0.09
188 186 188 0.17
250 252 250 0.17
163 162 163 0.11
90 89 90 0.08
15 15 15 0.03
3 2 3 0.02
2 2 2 0.02
4 4 4 0.05
10 12 10 0.06
57 62 57 0.12
169 172 169 0.18
215 213 215 0.18
94 94 94 0.15
77 78 77 0.16
91 90 91 0.18
65 66 65 0.14
52 51 52 0.11
15 17 15 0.06
8 9 8 0.05
20 19 20 0.07
10 9 10 0.05
7 8 7 0.04
10 11 10 0.06
18 18 18 0.08
22 26 22 0.12
24 21 24 0.09
34 33 34 0.1
106 105 106 0.14
156 156 156 0.12
73 83 73 0.06
29 34 29 0.05
13 16 13 0.06
20 22 20 0.06
9 7 9 0.06
2 2 2 0.02
1 1 1 0.
1 1 1 0.
2 2 2 0.01
15 15 15 0.08
10 8 10 0.05
3 2 3 0.02
6 6 6 0.03
2 3 2 0.01
12 12 12 0.05
6 5 6 0.05
7 7 7 0.04
1 1 1 0.
2 2 2 0.01
2 2 2 0.03
4 3 4 0.04
3 2 3 0.03
2 3 2 0.03
11 12 11 0.06
38 42 38 0.11
117 124 117 0.16
80 82 80 0.1
66 63 66 0.07
14 16 14 0.04
2 2 2 0.01
1 1 1 0.02
2 2 2 0.02
3 4 3 0.04
10 11 10 0.07
23 21 23 0.09
71 69 71 0.14
96 84 96 0.12
42 42 42 0.11
32 41 32 0.1
31 31 31 0.12
56 56 56 0.14
36 37 36 0.09
20 20 20 0.07
24 24 24 0.08
14 14 14 0.07
12 12 12 0.05
12 11 12 0.08
18 17 18 0.09
33 32 33 0.13
36 37 36 0.13
31 28 31 0.08
38 51 38 0.08
89 66 89 0.1
95 93 95 0.09
43 43 43 0.04
64 61 64 0.09
21 21 21 0.09
10 7 10 0.07
3 3 3 0.03
1 1 1 0.
23 26 23 0.04
28 26 28 0.03
41 39 41 0.08
25 24 25 0.08
23 24 23 0.08
2 2 2 0.02
6 6 6 0.04
5 5 5 0.06
4 3 4 0.03
9 7 9 0.06
14 12 14 0.08
9 9 9 0.07
12 11 12 0.07
24 23 24 0.08
7 7 7 0.03
6 6 6 0.03
5 5 5 0.02
4 4 4 0.02
2 2 2 0.01
1 1 1 0.01
3 3 3 0.02
6 7 6 0.06
3 3 3 0.04
15 14 15 0.09
40 40 40 0.09
38 37 38 0.11
18 18 18 0.11
46 45 46 0.12
56 57 56 0.13
19 20 19 0.08
8 7 8 0.07
9 9 9 0.05
18 20 18 0.07
10 10 10 0.07
38 38 38 0.14
45 46 45 0.15
36 36 36 0.13
38 37 38 0.1
63 62 63 0.09
88 87 88 0.1
33 22 33 0.06
53 50 53 0.1
26 25 26 0.07
20 21 20 0.09
2 2 2 0.03
1 1 1 0.01
1 1 1 0.
19 19 19 0.06
5 5 5 0.05
3 2 3 0.03
3 3 3 0.02
15 16 15 0.07
20 21 20 0.09
13 12 13 0.06
3 3 3 0.04
2 2 2 0.01
1 1 1 0.
1 1 1 0.01
1 1 1 0.01
3 2 3 0.02
1 1 1 0.01
2 2 2 0.02
1 1 1 0.
1 1 1 0.01
3 4 3 0.05
20 19 20 0.09
17 18 17 0.08
34 30 34 0.1
43 42 43 0.13
58 59 58 0.12
22 22 22 0.1
6 5 6 0.04
3 2 3 0.03
7 7 7 0.05
14 14 14 0.06
15 17 15 0.08
42 43 42 0.16
64 62 64 0.18
37 36 37 0.11
23 23 23 0.07
16 16 16 0.05
26 15 26 0.05
18 23 18 0.06
22 21 22 0.08
12 11 12 0.06
2 3 2 0.03
1 1 1 0.
1 1 1 0.
6 6 6 0.05
6 5 6 0.05
5 4 5 0.05
15 16 15 0.08
11 10 11 0.08
7 8 7 0.04
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.01
3 3 3 0.03
8 9 8 0.06
12 10 12 0.09
47 48 47 0.11
61 59 61 0.14
61 59 61 0.15
47 47 47 0.11
16 16 16 0.06
4 4 4 0.03
4 4 4 0.02
9 8 9 0.04
5 5 5 0.03
21 21 21 0.11
48 49 48 0.18
55 55 55 0.15
22 21 22 0.07
14 14 14 0.04
4 4 4 0.01
8 9 8 0.02
17 16 17 0.05
4 4 4 0.03
2 2 2 0.02
1 1 1 0.
1 1 1 0.
14 15 14 0.08
10 10 10 0.06
22 21 22 0.06
16 20 16 0.07
9 9 9 0.06
3 3 3 0.03
1 1 1 0.
1 1 1 0.
1 1 1 0.
1 1 1 0.
2 2 2 0.01
2 2 2 0.02
2 2 2 0.01
1 1 1 0.02
3 3 3 0.03
5 4 5 0.04
14 14 14 0.05
14 14 14 0.1
41 38 41 0.1
18 21 18 0.11
39 38 39 0.15
16 16 16 0.1
15 15 15 0.06
6 6 6 0.02
10 10 10 0.04
5 5 5 0.04
17 18 17 0.07
18 19 18 0.09
59 59 59 0.18
45 42 45 0.1
45 43 45 0.08
24 21 24 0.04
33 34 33 0.04
36 35 36 0.06
19 20 19 0.04
3 3 3 0.02
1 1 1 0.
1 1 1 0.
10 11 10 0.05
31 31 31 0.06
7 9 7 0.05
2 2 2 0.03
2 2 2 0.01
1 1 1 0.
1 1 1 0.02
1 1 1 0.01
2 2 2 0.01
11 11 11 0.04
25 25 25 0.08
12 11 12 0.06
2 2 2 0.02
4 4 4 0.03
2 2 2 0.02
5 4 5 0.05
10 11 10 0.07
10 8 10 0.05
32 33 32 0.12
41 42 41 0.12
27 26 27 0.1
6 5 6 0.05
15 15 15 0.07
7 7 7 0.05
19 19 19 0.06
14 16 14 0.09
19 21 19 0.09
29 28 29 0.09
63 60 63 0.09
79 76 79 0.1
16 17 16 0.06
22 24 22 0.05
37 37 37 0.07
9 9 9 0.05
6 6 6 0.04
2 2 2 0.01
25 24 25 0.09
11 11 11 0.06
2 2 2 0.03
1 1 1 0.01
1 1 1 0.
1 1 1 0.01
1 1 1 0.01
1 1 1 0.
5 5 5 0.03
16 15 16 0.07
22 22 22 0.08
13 15 13 0.06
7 5 7 0.04
3 3 3 0.03
2 3 2 0.03
2 2 2 0.03
1 1 1 0.02
10 11 10 0.04
43 42 43 0.13
62 61 62 0.14
56 58 56 0.12
7 7 7 0.06
10 10 10 0.06
11 10 11 0.07
15 15 15 0.1
26 29 26 0.13
18 18 18 0.07
27 27 27 0.08
72 72 72 0.12
29 32 29 0.08
3 3 3 0.03
11 12 11 0.04
24 24 24 0.08
28 28 28 0.08
24 25 24 0.08
1 1 1 0.02
1 1 1 0.01
2 2 2 0.01
3 2 3 0.02
1 1 1 0.
1 1 1 0.
1 1 1 0.01
7 6 7 0.04
9 10 9 0.06
21 21 21 0.07
39 38 39 0.1
10 12 10 0.07
10 9 10 0.07
10 9 10 0.07
3 3 3 0.05
4 4 4 0.05
19 17 19 0.11
47 48 47 0.16
71 71 71 0.13
81 81 81 0.12
21 21 21 0.09
11 11 11 0.09
28 28 28 0.13
60 58 60 0.17
28 27 28 0.14
10 10 10 0.07
21 22 21 0.09
45 46 45 0.12
5 5 5 0.04
3 3 3 0.02
14 14 14 0.07
18 18 18 0.07
3 3 3 0.03
9 8 9 0.04
31 30 31 0.06
19 22 19 0.06
2 3 2 0.02
1 1 1 0.
4 4 4 0.03
4 5 4 0.06
14 14 14 0.08
41 41 41 0.09
46 47 46 0.12
38 37 38 0.12
47 45 47 0.15
25 26 25 0.14
9 9 9 0.07
13 12 13 0.07
24 23 24 0.12
26 26 26 0.1
40 40 40 0.1
73 73 73 0.08
21 21 21 0.06
20 21 20 0.1
43 45 43 0.14
131 137 131 0.2
57 59 57 0.18
25 26 25 0.13
42 43 42 0.11
29 30 29 0.1
4 4 4 0.04
10 10 10 0.05
34 33 34 0.08
20 19 20 0.06
16 16 16 0.06
3 4 3 0.01
1 1 1 0.01
2 2 2 0.03
8 9 8 0.07
27 29 27 0.08
46 48 46 0.11
84 85 84 0.15
79 80 79 0.18
56 57 56 0.17
37 37 37 0.12
36 35 36 0.1
34 34 34 0.08
35 37 35 0.11
58 58 58 0.14
43 43 43 0.13
36 34 36 0.08
42 44 42 0.14
37 36 37 0.13
18 19 18 0.1
14 14 14 0.08
4 4 4 0.04
9 9 9 0.05
2 2 2 0.03
5 5 5 0.04
8 9 8 0.06
21 21 21 0.08
42 44 42 0.1
66 66 66 0.15
115 112 115 0.19
100 102 100 0.21
39 40 39 0.14
36 34 36 0.09
46 45 46 0.1
51 51 51 0.1
50 50 50 0.13
95 95 95 0.17
11 11 11 0.08
4 4 4 0.05
3 4 3 0.06
12 12 12 0.08
51 49 51 0.11
97 96 97 0.13
89 86 89 0.13
146 146 146 0.19
140 139 140 0.21
105 104 105 0.22
72 70 72 0.17
62 61 62 0.15
93 92 93 0.15
48 50 48 0.12
40 39 40 0.14
14 14 14 0.1
21 21 21 0.09
102 108 102 0.14
176 172 176 0.14
153 153 153 0.15
179 177 179 0.18
233 233 233 0.24
231 231 231 0.24
150 152 150 0.23
157 156 157 0.23
44 46 44 0.15
7 6 7 0.08
27 28 27 0.09
133 137 133 0.15
177 184 177 0.17
127 129 127 0.17
13 11 13 0.09
39 38 39 0.12
125 123 125 0.17
45 47 45 0.09
74 69 74 0.16
83 84 83 0.12
45 45 45 0.08
17 18 17 0.05
13 9 13 0.03
28 21 28 0.04
3 6 3 0.01
22 25 22 0.08
102 104 102 0.16
61 74 61 0.14
35 37 35 0.07
13 13 13 0.04
5 9 5 0.03
2 2 2 0.01
4 4 4 0.02
15 15 15 0.03
48 46 48 0.11
23 22 23 0.08
85 95 85 0.15
68 70 68 0.12
83 83 83 0.1
32 31 32 0.07
25 25 25 0.07
14 17 14 0.05
13 13 13 0.05
5 4 5 0.05
23 21 23 0.1
33 30 33 0.09
55 55 55 0.07
135 146 135 0.13
212 199 212 0.15
160 153 160 0.14
109 108 109 0.13
30 31 30 0.08
17 16 17 0.06
10 9 10 0.05
15 14 15 0.05
57 54 57 0.11
46 48 46 0.09
130 132 130 0.14
95 77 95 0.1
159 157 159 0.13
278 283 278 0.19
96 110 96 0.15
28 28 28 0.08
9 8 9 0.05
19 21 19 0.07
97 100 97 0.09
69 68 69 0.09
27 26 27 0.07
78 66 78 0.12
92 88 92 0.14
78 79 78 0.11
64 54 64 0.11
57 60 57 0.06
144 146 144 0.14
198 197 198 0.18
119 116 119 0.14
49 46 49 0.09
14 10 14 0.04
29 32 29 0.07
157 157 157 0.11
88 90 88 0.12
67 58 67 0.08
191 191 191 0.17
252 246 252 0.2
193 203 193 0.19
60 57 60 0.09
57 50 57 0.11
89 81 89 0.11
105 124 105 0.13
34 42 34 0.07
98 75 98 0.12
60 54 60 0.09
50 52 50 0.09
62 63 62 0.11
109 103 109 0.13
85 87 85 0.14
136 136 136 0.2
30 30 30 0.08
50 47 50 0.09
92 88 92 0.13
190 190 190 0.15
199 193 199 0.19
322 321 322 0.19
301 303 301 0.2
148 145 148 0.16
123 126 123 0.16
113 141 113 0.13
26 25 26 0.05
69 73 69 0.1
132 132 132 0.14
150 153 150 0.16
93 95 93 0.13
63 63 63 0.13
48 49 48 0.13
82 81 82 0.13
85 93 85 0.16
67 68 67 0.16
21 19 21 0.11
9 7 9 0.06
14 13 14 0.03
5 5 5 0.02
3 3 3 0.03
27 25 27 0.07
77 73 77 0.1
257 261 257 0.17
471 455 471 0.21
415 428 415 0.19
418 422 418 0.21
293 292 293 0.18
191 189 191 0.14
79 94 79 0.09
61 59 61 0.08
77 72 77 0.12
60 59 60 0.13
114 117 114 0.16
79 76 79 0.14
49 45 49 0.12
45 47 45 0.14
97 96 97 0.14
64 63 64 0.16
20 22 20 0.09
3 3 3 0.03
1 1 1 0.02
1 1 1 0.
3 3 3 0.01
3 2 3 0.01
10 9 10 0.04
30 32 30 0.08
48 48 48 0.09
92 90 92 0.12
178 182 178 0.13
386 402 386 0.16
443 441 443 0.18
370 368 370 0.19
270 284 270 0.17
76 66 76 0.08
29 30 29 0.05
59 60 59 0.1
47 46 47 0.11
44 46 44 0.12
48 49 48 0.14
52 50 52 0.13
44 47 44 0.12
78 80 78 0.12
80 80 80 0.11
38 39 38 0.09
4 3 4 0.03
6 6 6 0.03
2 2 2 0.01
1 1 1 0.01
1 1 1 0.02
4 3 4 0.03
5 6 5 0.03
3 2 3 0.02
1 1 1 0.
1 1 1 0.
2 3 2 0.02
11 12 11 0.07
61 61 61 0.1
192 193 192 0.12
276 281 276 0.12
296 326 296 0.15
390 395 390 0.2
276 275 276 0.18
64 51 64 0.08
12 8 12 0.04
26 24 26 0.07
22 21 22 0.07
27 26 27 0.09
41 42 41 0.11
34 35 34 0.11
46 46 46 0.12
39 39 39 0.13
36 39 36 0.1
45 42 45 0.07
19 19 19 0.06
20 20 20 0.06
16 17 16 0.05
6 7 6 0.02
2 2 2 0.03
2 2 2 0.02
3 3 3 0.04
17 17 17 0.06
1 1 1 0.
1 2 1 0.01
2 2 2 0.03
3 3 3 0.01
3 3 3 0.02
1 1 1 0.01
1 1 1 0.01
6 7 6 0.04
70 72 70 0.11
166 133 166 0.14
132 125 132 0.11
